"2013-10-18 19:16:41.861335159 UTC","b328212c-7d09-4be5-9d44-899667205ea4","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d00871dc-c805-47e2-b147-c89e9f634903","meta:defines_predicate","s","schema:about"
"2013-10-18 19:16:41.861361683 UTC","4878a7cf-dfd5-4571-b7c8-479399d28be2","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d00871dc-c805-47e2-b147-c89e9f634903","dbd:rdf_uri","s","http://schema.org/about"
"2013-10-18 19:16:41.861377231 UTC","48d0fae4-547c-48b1-9c41-fac03091fd6b","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d00871dc-c805-47e2-b147-c89e9f634903","rdfs:label","s","about"
"2013-10-18 19:16:41.861391870 UTC","444042f3-a6ea-4230-9681-d4f5c0904ae7","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d00871dc-c805-47e2-b147-c89e9f634903","rdfs:comment","s","The subject matter of the content."
"2013-10-18 19:16:41.861487811 UTC","43d424e5-58b1-4813-8307-714b600ac2fd","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fb6b6a77-b875-4c30-9b8a-d4b52c1ab2fa","meta:defines_predicate","s","schema:acceptedPaymentMethod"
"2013-10-18 19:16:41.861505975 UTC","270a32f5-8080-485c-a296-25032c76439e","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fb6b6a77-b875-4c30-9b8a-d4b52c1ab2fa","dbd:rdf_uri","s","http://schema.org/acceptedPaymentMethod"
"2013-10-18 19:16:41.861519446 UTC","1a32f9d7-156d-43cb-974b-188461a6a571","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fb6b6a77-b875-4c30-9b8a-d4b52c1ab2fa","rdfs:label","s","acceptedPaymentMethod"
"2013-10-18 19:16:41.861533215 UTC","9b4664af-6761-413e-b4b0-6b1fe038d46b","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fb6b6a77-b875-4c30-9b8a-d4b52c1ab2fa","rdfs:comment","s","The payment method(s) accepted by seller for this offer."
"2013-10-18 19:16:41.861626869 UTC","8bedd12e-d433-4f74-b461-5d3594b4c80d","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","b5ce29fe-a4de-4d3c-bd88-4bb4b15934a2","meta:defines_predicate","s","schema:acceptsReservations"
"2013-10-18 19:16:41.861643950 UTC","bcb54532-4451-4a4f-b638-6ad210aa7ba0","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","b5ce29fe-a4de-4d3c-bd88-4bb4b15934a2","dbd:rdf_uri","s","http://schema.org/acceptsReservations"
"2013-10-18 19:16:41.861657007 UTC","43e5206c-cc26-45be-b8c3-42afd6fab21a","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","b5ce29fe-a4de-4d3c-bd88-4bb4b15934a2","rdfs:label","s","acceptsReservations"
